restaurant_id,lane,already_reached,name,phone,area,address,cuisine,chain_size,rating,review_count,status,website
5551639561,desk,False,Ironwood Osteria,(555) 163-9561,Kingsway,1385 S Quinton Ave,Spanish,SME,4.4,526,never in CRM,https://www.ironwoodosteria.example
5557846767,desk,False,Zephyr Alehouse,(555) 784-6767,Bayview Flats,4474 E Rivermead Ave,Greek,SME,3.7,525,open deal,https://www.zephyralehouse.example
5551359326,desk,True,The Magpie Steakhouse,(555) 135-9326,Calder Park,6636 West Calder Ave,Mediterranean,SME,4.1,518,never in CRM,https://www.magpiesteakhouse.example
5558410047,desk,False,Blue Heron Trattoria Restaurant,(555) 841-0047,Calder Park,1018 S Calder Rd,Indian,SME,4.15,517,never in CRM,https://www.blueherontrattoria.example
5552823650,desk,False,Foxglove Smokehouse,(555) 282-3650,Windrow,7896 N Mallow Ave,Italian,SME,4.85,515,never in CRM,https://www.foxglovesmokehouse.example
5557461807,call,True,The Loam Trattoria,(555) 746-1807,Sunfield,"3803 W Serra Blvd, Verano Bay",Polish,SME,4.7,514,never in CRM,
5552850661,call,True,Motherland Oyster Bar,(555) 285-0661,Kingsway,1165 S Halloway Blvd,Spanish,SME,3.8,510,customer,
5555261226,desk,False,Tallgrass Trattoria,(555) 526-1226,Sunfield,6308 South Cortez Rd,Spanish,SME,3.93,505,never in CRM,https://www.tallgrasstrattoria.example
5559557005,desk,False,Kettle Chophouse,(555) 955-7005,Bramble Row,2387 W Lindmere Blvd,Greek,SME,4.45,505,written off,https://www.kettlechophouse.example
5555708441,call,False,Fernwood Osteria,(555) 570-8441,Ferrymead,252 S Rivermead Rd,Barbecue,SME,4.6,505,open deal,
5555500833,desk,False,Warbler Dining Room,(555) 550-0833,Ashgrove,1108 N Mallow St,Barbecue,SME,3.8,503,never in CRM,https://www.warblerdiningroom.example
5551197849,desk,False,Heron Cantina,(555) 119-7849,Old Mill,5508 N Bayard St,Thai,SME,4.4,502,open deal,https://www.heroncantina.example
5552505310,call,True,Tin Roof Cantina,(555) 250-5310,Windrow,1698 W Halloway Rd,Korean,SME,3.75,496,never in CRM,
5557613970,call,False,Ironwood Chophouse - Cedar Cross,(555) 761-3970,Bramble Row,6885 North Tarrow Blvd,Ethiopian,SME,3.5,495,never in CRM,
5557342572,desk,False,Wildwood Kitchen,(555) 734-2572,Palisade Park,2174 S Mallow St,Japanese,SME,4.25,494,never in CRM,https://www.wildwoodkitchen.example
5552478021,desk,False,Olive & Ash Chophouse,(555) 247-8021,Windrow,5842 W Wexley Ave,Japanese,SME,4.4,492,never in CRM,https://www.oliveashchophouse.example
5557296161,call,True,Wildwood Trattoria,(555) 729-6161,Bayview Flats,1359 W Vance St,Italian,SME,4.9,489,never in CRM,
5555431877,desk,False,Quarry Cantina,(555) 543-1877,Sunfield,633 W Cortez St,French,SME,4.33,480,never in CRM,https://www.quarrycantina.example
5557206330,desk,True,Sparrow Grill,(555) 720-6330,Lantern Hill,2642 N Quinton St,Ethiopian,SME,4.4,477,never in CRM,https://www.sparrowgrill.example
5551856681,desk,False,Cinder Taqueria,(555) 185-6681,Ashgrove,7700 N Quinton Blvd,Polish,SME,4.2,475,never in CRM,https://www.cindertaqueria.example
5554914619,desk,False,Mercado Kitchen,(555) 491-4619,Calder Park,3406 E Bayard Rd,Indian,SME,4.58,474,never in CRM,https://www.mercadokitchen.example
5557079080,desk,False,Ironwood Kitchen,(555) 707-9080,Windrow,2617 E Lindmere St,Italian,SME,4.0,470,never in CRM,https://www.ironwoodkitchen.example
5557167052,desk,False,Magpie Cantina,(555) 716-7052,Lantern Hill,5724 W Ashfield Ave,Vietnamese,SME,4.5,469,never in CRM,https://www.magpiecantina.example
5558910878,desk,False,Nettle Brasserie,(555) 891-0878,Ferrymead,4001 S Cortez Ave,Peruvian,SME,4.5,467,never in CRM,https://www.nettlebrasserie.example
5554339255,desk,True,Sparrow Supper Club,(555) 433-9255,Ferrymead,2656 E Vance St,Ethiopian,SME,4.4,467,never in CRM,https://www.sparrowsupperclub.example
5558217288,desk,False,Understory Brasserie,(555) 821-7288,Corvo Heights,614 W Wexley Ave,Steakhouse,SME,3.6,466,never in CRM,https://www.understorybrasserie.example
5556940146,desk,False,Nine Bridges Bistro,(555) 694-0146,Ferrymead,5405 E Calder Ave,Vietnamese,SME,4.1,461,never in CRM,https://www.ninebridgesbistro.example
5556119281,desk,True,Tidewater Wine Bar,(555) 611-9281,Stillwater,7107 S Halloway Ave,Polish,SME,3.95,459,open deal,https://www.tidewaterwinebar.example
5556442487,call,False,Rookery Smokehouse,(555) 644-2487,Calder Park,2500 S Vance Ave,Italian,SME,3.7,459,never in CRM,
5551286091,call,False,Kinship Trattoria,(555) 128-6091,Old Mill,5836 North Vance Street,Mediterranean,SME,4.2,456,never in CRM,
5555477324,call,False,Silverfin Oyster Bar,(555) 547-7324,Marisol,4756 N Serra Ave,French,SME,4.25,456,never in CRM,
5559884332,desk,False,Prairie Taqueria,(555) 988-4332,Quarry End,2606 N Wexley St,Indian,SME,4.4,451,never in CRM,https://www.prairietaqueria.example
5555716094,desk,False,Foxtail Wine Bar,(555) 571-6094,Alder Heights,2399 N Wexley Rd,Contemporary,SME,3.85,450,never in CRM,https://www.foxtailwinebar.example
5551516999,desk,False,Hearth Brasserie,(555) 151-6999,Greenhithe,1812 N Mallow St,Greek,SME,4.1,449,customer,https://www.hearthbrasserie.example
5557488049,desk,False,Blue Heron Cantina,(555) 748-8049,Calder Park,444 N Lindmere Blvd,Peruvian,SME,4.2,448,never in CRM,https://www.blueheroncantina.example
5558279097,call,False,Sable Steakhouse - Ashgrove,(555) 827-9097,Sablewood,1615 East Tarrow Boulevard,Greek,SME,4.15,438,never in CRM,
5559862359,call,False,Palisade Chophouse,(555) 986-2359,Ashgrove,7801 W Calder Rd,Italian,SME,3.43,435,never in CRM,
5551016758,desk,False,Understory Supper Club,(555) 101-6758,Sablewood,6288 E Mallow Blvd,Thai,SME,4.2,433,never in CRM,https://www.understorysupperclub.example
5555413866,call,False,Salt & Vine Alehouse,(555) 541-3866,Stillwater,3203 S Cortez Rd,Thai,SME,4.55,429,never in CRM,
5558909956,desk,False,Umber House,(555) 890-9956,Quarry End,2879 S Halloway Ave,Seafood,SME,3.7,427,never in CRM,https://www.umberhouse.example
5555385752,call,True,Rookery Osteria,(555) 538-5752,Ferrymead,7458 E Quinton St,Seafood,SME,4.3,416,never in CRM,
5552659233,desk,False,Halcyon House,(555) 265-9233,Harbor Point,790 S Bayard Blvd,Mexican,SME,3.7,413,never in CRM,https://www.halcyonhouse.example
5558540356,desk,False,Halcyon Cantina,(555) 854-0356,Sunfield,3491 W Rivermead Blvd,Indian,SME,3.5,395,never in CRM,https://www.halcyoncantina.example
5553027405,desk,False,Nightjar Bistro,(555) 302-7405,Stillwater,7305 S Halloway St,Korean,mid-cap,4.4,393,never in CRM,https://www.nightjarbistro.example
5553812522,desk,True,Nightjar Room,(555) 381-2522,Cedar Cross,7968 N Calder St,French,SME,4.0,392,open deal,https://www.nightjarroom.example
5558072077,desk,False,Copper Osteria,(555) 807-2077,Calder Park,3420 N Calder Ave,Mediterranean,SME,3.8,391,customer,https://www.copperosteria.example
5556278100,desk,False,Orchard Oyster Bar,(555) 627-8100,Windrow,5335 S Quinton Rd,Thai,SME,4.6,387,customer,https://www.orchardoysterbar.example
5553957496,desk,False,Mercado Oyster Bar,(555) 395-7496,Old Mill,3782 W Wexley Blvd,Polish,SME,4.5,382,never in CRM,https://www.mercadooysterbar.example
5557713770,desk,True,Blue Heron Table,(555) 771-3770,Miradero,872 N Rivermead Rd,Contemporary,SME,4.5,374,never in CRM,https://www.blueherontable.example
5557731214,call,True,Tallgrass Supper Club,(555) 773-1214,Old Mill,1347 S Serra Ave,Barbecue,SME,3.45,371,never in CRM,
5557735834,desk,False,Verde Brasserie,(555) 773-5834,Windrow,6612 E Halloway Ave,Thai,SME,3.7,363,never in CRM,https://www.verdebrasserie.example
5557111637,call,False,Oxbow Steakhouse,(555) 711-1637,Bramble Row,2031 S Calder Blvd,Barbecue,SME,3.8,362,open deal,
5559487955,desk,False,Tidewater Chophouse - Stillwater,(555) 948-7955,Templeton,3963 East Calder Street,Greek,SME,4.63,360,never in CRM,https://www.tidewaterchophouse.example
5551692700,desk,False,Persimmon Chophouse,(555) 169-2700,Ferrymead,4851 W Lindmere Rd,Vietnamese,SME,4.5,359,never in CRM,https://www.persimmonchophouse.example
5551489160,desk,False,Inkwell Smokehouse,(555) 148-9160,Cedar Cross,2113 W Serra Ave,Japanese,SME,3.8,359,never in CRM,https://www.inkwellsmokehouse.example
5558207049,desk,False,Hearth Bistro,(555) 820-7049,Fox Hollow,5033 East Lindmere St,Indian,SME,3.9,357,never in CRM,https://www.hearthbistro.example
5555716580,call,False,Bluebird Chophouse,(555) 571-6580,Greenhithe,6410 S Vance Blvd,Seafood,SME,4.5,352,never in CRM,
5557317493,desk,True,Salt & Vine Wine Bar,(555) 731-7493,Cedar Cross,1845 E Rivermead St,Polish,SME,3.7,351,never in CRM,https://www.saltvinewinebar.example
5556900951,call,False,Prairie Tavern,(555) 690-0951,Greenhithe,3069 N Wexley Ave,Mexican,SME,4.75,333,never in CRM,
5551914544,desk,False,Bellwether Wine Bar,(555) 191-4544,Marisol,7324 E Vance Ave,Mediterranean,large,3.6,331,never in CRM,https://www.bellwetherwinebar.example
5558936959,visit,False,Inkwell Room,(555) 893-6959,Ashgrove,5127 S Wexley St,Indian,SME,4.6,327,never in CRM,
5556391315,desk,False,Anchor Brasserie,(555) 639-1315,Kingsway,789 S Ashfield St,Italian,large,3.95,326,open deal,https://www.anchorbrasserie.example
5556929482,desk,True,Zephyr Kitchen,(555) 692-9482,Kingsway,7950 N Tarrow St,Polish,SME,4.1,322,never in CRM,https://www.zephyrkitchen.example
5556469556,desk,False,Nettle Dining Room,(555) 646-9556,Kingsway,4238 W Rivermead Blvd,Spanish,SME,4.1,321,never in CRM,https://www.nettlediningroom.example
5558584311,call,False,Sample Entry - ignore,(555) 858-4311,Calder Park,1293 E Prospect Rd,Ethiopian,SME,3.3,318,never in CRM,
5552673680,desk,True,Olive & Ash House,(555) 267-3680,Harbor Point,4456 N Quinton Blvd,Steakhouse,SME,3.97,315,open deal,https://www.oliveashhouse.example
5552340940,desk,True,Bellwether Osteria,(555) 234-0940,Sunfield,7641 S Cortez Rd,Japanese,SME,4.65,314,never in CRM,https://www.bellwetherosteria.example
5554571339,call,True,Olive & Ash Trattoria - Miradero,(555) 457-1339,Greenhithe,2463 W Halloway Road,Indian,SME,4.03,313,never in CRM,
5554083229,call,False,Larkspur Kitchen,(555) 408-3229,Old Mill,6869 E Prospect Rd,Vietnamese,SME,4.2,310,never in CRM,
5556967421,desk,False,Ember Taqueria,(555) 696-7421,Palisade Park,640 W Bayard Ave,Peruvian,SME,4.1,310,never in CRM,https://www.embertaqueria.example
5555389492,visit,False,Foxtail Smokehouse,(555) 538-9492,Marisol,663 E Prospect Blvd,Spanish,SME,4.5,304,never in CRM,
5551787187,desk,False,Thicket Dining Room,(555) 178-7187,Windrow,2704 S Serra Ave,Spanish,SME,3.5,303,never in CRM,https://www.thicketdiningroom.example
5555633839,desk,False,Cobalt Steakhouse,(555) 563-3839,Bramble Row,2919 W Lindmere Blvd,Korean,SME,4.6,302,never in CRM,https://www.cobaltsteakhouse.example
5556582826,call,False,Bellwether Alehouse,(555) 658-2826,Stillwater,4896 E Tarrow Ave,Indian,SME,3.7,302,open deal,
5559695652,desk,False,Olive & Ash Grill,(555) 969-5652,Palisade Park,5047 W Halloway Road,Thai,SME,3.47,300,never in CRM,https://www.oliveashgrill.example
5558248942,desk,False,Tin Roof Trattoria,(555) 824-8942,Kingsway,1599 S Rivermead Blvd,Thai,SME,3.5,298,never in CRM,https://www.tinrooftrattoria.example
5553587926,desk,False,Lantern Osteria,(555) 358-7926,Greenhithe,4945 E Fennimore Blvd,Barbecue,SME,3.55,294,never in CRM,https://www.lanternosteria.example
5556783413,call,False,Juniper House,(555) 678-3413,Calder Park,5769 E Mallow Blvd,Peruvian,SME,3.6,290,never in CRM,
5552312804,desk,False,Kettle Kitchen,(555) 231-2804,Marisol,2562 S Lindmere Rd,Mediterranean,SME,4.1,288,never in CRM,https://www.kettlekitchen.example
5553349183,desk,False,Foxglove Cantina,(555) 334-9183,Corvo Heights,1902 N Wexley St,Mexican,SME,4.35,286,never in CRM,https://www.foxglovecantina.example
5555499313,desk,False,Bellwether Table,(555) 549-9313,Palisade Park,2114 W Mallow St,Mediterranean,SME,4.1,283,never in CRM,https://www.bellwethertable.example
5554003193,desk,False,Mercado Alehouse,(555) 400-3193,Templeton,6679 S Calder Rd,Indian,SME,4.6,282,never in CRM,https://www.mercadoalehouse.example
5551455580,call,False,Roan Room,(555) 145-5580,Ashgrove,1657 W Tarrow St,Greek,SME,3.5,281,never in CRM,
5558652070,call,True,Quarry Trattoria,(555) 865-2070,Windrow,6343 E Ashfield St,Barbecue,SME,3.5,280,never in CRM,
5557875728,desk,False,Tin Roof Grill,(555) 787-5728,Cedar Cross,1070 S Vance St,Vietnamese,SME,3.9,279,never in CRM,https://www.tinroofgrill.example
5556333160,visit,False,Magpie Kitchen,(555) 633-3160,Sablewood,2425 S Mallow Rd,Polish,SME,3.6,279,never in CRM,
5554052594,desk,False,Driftwood Trattoria,(555) 405-2594,Fox Hollow,7398 S Wexley Ave,Barbecue,SME,3.7,272,never in CRM,https://www.driftwoodtrattoria.example
5555287831,call,False,Nine Bridges Oyster Bar,(555) 528-7831,Templeton,5036 S Bayard St,Indian,SME,3.3,269,never in CRM,
5554143065,desk,False,Foxtail Brasserie,(555) 414-3065,Rivera District,7559 W Ashfield Rd,Ethiopian,SME,4.1,268,never in CRM,https://www.foxtailbrasserie.example
5551759419,desk,False,Warbler Alehouse,(555) 175-9419,Palisade Park,"1772 S Mallow Rd, Verano Bay",Italian,SME,4.13,267,never in CRM,https://www.warbleralehouse.example
5553774564,desk,False,Rosewater House,(555) 377-4564,Corvo Heights,6697 S Ashfield St,Steakhouse,SME,3.65,264,never in CRM,https://www.rosewaterhouse.example
5555144194,desk,False,Hearth Chophouse,(555) 514-4194,Ferrymead,980 E Rivermead St,Thai,SME,4.0,257,never in CRM,https://www.hearthchophouse.example
5553785472,desk,False,Salt & Vine Oyster Bar,(555) 378-5472,Lantern Hill,5550 S Mallow St,Peruvian,SME,4.3,257,never in CRM,https://www.saltvineoysterbar.example
5558065705,desk,False,Quill Room,(555) 806-5705,Cedar Cross,5428 South Ashfield Avenue,Mexican,SME,4.3,253,never in CRM,https://www.quillroom.example
5556384318,desk,False,Northbank Supper Club,(555) 638-4318,Bayview Flats,1781 N Bayard Blvd,Steakhouse,SME,3.6,249,never in CRM,https://www.northbanksupperclub.example
5551775267,desk,False,Copper Tavern,(555) 177-5267,Sablewood,1047 N Wexley St,Barbecue,SME,4.63,247,never in CRM,https://www.coppertavern.example
5555655033,desk,False,Roan Tavern,(555) 565-5033,Templeton,2103 S Tarrow St,Korean,SME,3.5,242,never in CRM,https://www.roantavern.example
5557901402,desk,True,Violet Chophouse,(555) 790-1402,Rivera District,3015 East Prospect Blvd,Mediterranean,SME,4.5,238,never in CRM,https://www.violetchophouse.example
5552941040,desk,False,Tallgrass Taqueria,(555) 294-1040,Quarry End,1545 N Rivermead Blvd,Steakhouse,SME,4.25,238,never in CRM,https://www.tallgrasstaqueria.example
5555510999,desk,False,Cinder Chophouse,(555) 551-0999,Ferrymead,3136 W Prospect St,Vietnamese,SME,4.4,238,never in CRM,https://www.cinderchophouse.example
5558151704,desk,False,Bellwether Room,(555) 815-1704,Ashgrove,1300 S Tarrow Ave,Seafood,SME,4.45,237,never in CRM,https://www.bellwetherroom.example
5555485521,desk,False,Cobalt Osteria,(555) 548-5521,Sablewood,1350 W Lindmere Blvd,Mediterranean,SME,4.5,231,never in CRM,https://www.cobaltosteria.example
5555623650,desk,False,DRIFTWOOD BRASSERIE,(555) 562-3650,Miradero,5255 East Bayard Boulevard,Barbecue,SME,3.43,229,open deal,https://www.driftwoodbrasserie.example
5551835255,desk,False,HARROW TABLE,(555) 183-5255,Sablewood,2061 South Lindmere Street,Vietnamese,SME,4.73,228,never in CRM,https://www.harrowtable.example
5552743879,desk,False,Saffron Grill,(555) 274-3879,Ferrymead,6970 W Calder Ave,Spanish,SME,4.7,227,never in CRM,https://www.saffrongrill.example
5553563139,visit,False,PLUMB TRATTORIA,(555) 356-3139,Quarry End,2017 E Mallow Rd,Thai,SME,4.4,226,never in CRM,
5552784765,desk,False,Thistle Room - Templeton,(555) 278-4765,Greenhithe,669 E Wexley Road,Peruvian,SME,4.35,225,open deal,https://www.thistleroom.example
5557077181,desk,False,The Kingfisher House,(555) 707-7181,Calder Park,1587 West Prospect Boulevard,Steakhouse,SME,4.95,223,never in CRM,https://www.kingfisherhouse.example
5553164162,call,False,Rookery Bistro,(555) 316-4162,Miradero,6659 N Rivermead Blvd,Italian,SME,4.0,220,never in CRM,
5555919937,desk,False,Quill Osteria Verano Bay,(555) 591-9937,Calder Park,3306 South Ashfield Street,Korean,SME,4.4,215,open deal,https://www.quillosteria.example
5556886635,desk,False,Amber Taqueria,(555) 688-6635,Fox Hollow,6870 S Calder Rd,Spanish,mid-cap,4.2,215,never in CRM,https://www.ambertaqueria.example
5557922749,desk,True,Northbank Alehouse,(555) 792-2749,Stillwater,1567 E Fennimore St,Peruvian,SME,3.5,212,open deal,https://www.northbankalehouse.example
5554285850,desk,False,Lantern House Verano Bay,(555) 428-5850,Greenhithe,1729 S Tarrow Road,Seafood,SME,3.65,208,never in CRM,https://www.lanternhouse.example
5555188277,desk,False,Copper Grill,(555) 518-8277,Fox Hollow,4804 E Fennimore St,Spanish,SME,4.3,205,never in CRM,https://www.coppergrill.example
5557711284,desk,False,Mercado Grill,(555) 771-1284,Bayview Flats,1481 N Serra Blvd,French,SME,4.1,201,never in CRM,https://www.mercadogrill.example
5559627538,call,True,Quill Oyster Bar,(555) 962-7538,Greenhithe,3930 S Serra Rd,Indian,SME,4.3,199,never in CRM,
5557600619,desk,False,Tallgrass Steakhouse,(555) 760-0619,Greenhithe,4950 S Vance St,French,SME,3.6,198,never in CRM,https://www.tallgrasssteakhouse.example
5555003879,desk,True,Dovetail Trattoria,(555) 500-3879,Lantern Hill,218 E Quinton Rd,Japanese,SME,4.27,195,never in CRM,https://www.dovetailtrattoria.example
5556406643,desk,True,The Tallgrass Room,(555) 640-6643,Templeton,7789 E Bayard Avenue,Steakhouse,SME,4.4,192,never in CRM,https://www.tallgrassroom.example
5557566332,call,False,NIGHTJAR HOUSE,(555) 756-6332,Sunfield,4506 E Halloway Boulevard,Vietnamese,SME,4.6,190,never in CRM,
5558100779,desk,True,Marrow Osteria,(555) 810-0779,Miradero,7754 S Fennimore Ave,Barbecue,SME,3.75,172,never in CRM,https://www.marrowosteria.example
5556049155,desk,True,Wildwood Tavern,(555) 604-9155,Palisade Park,6873 E Tarrow Ave,Peruvian,large,3.8,172,open deal,https://www.wildwoodtavern.example
5555828509,desk,False,Redbird Dining Room,(555) 582-8509,Stillwater,2378 S Mallow St,Vietnamese,SME,4.1,164,never in CRM,https://www.redbirddiningroom.example
5552528693,visit,False,Prairie Oyster Bar,(555) 252-8693,Ashgrove,3110 North Ashfield Blvd,Mediterranean,SME,3.45,158,never in CRM,
5553393209,desk,False,Thicket Table,(555) 339-3209,Templeton,6182 N Tarrow St,Mexican,SME,4.8,157,never in CRM,https://www.thickettable.example
5553075964,desk,False,Kingfisher Oyster Bar,(555) 307-5964,Fox Hollow,5286 W Calder Ave,Peruvian,SME,3.6,157,never in CRM,https://www.kingfisheroysterbar.example
5554390610,desk,False,Verde Taqueria,(555) 439-0610,Old Mill,2280 S Tarrow Rd,Japanese,SME,4.35,150,never in CRM,https://www.verdetaqueria.example
5554730670,desk,True,Warbler Brasserie,(555) 473-0670,Ferrymead,5577 N Mallow Ave,Vietnamese,SME,3.8,142,never in CRM,https://www.warblerbrasserie.example
5554545617,desk,False,Cobalt Cantina,(555) 454-5617,Sablewood,5290 N Tarrow Blvd,Seafood,SME,3.3,142,never in CRM,https://www.cobaltcantina.example
5553695941,desk,False,Sorrel Room,(555) 369-5941,Fox Hollow,4959 W Vance Rd,Steakhouse,SME,3.9,141,written off,https://www.sorrelroom.example
5558393922,desk,False,Dovetail Wine Bar,(555) 839-3922,Old Mill,1671 E Quinton Rd,Seafood,SME,4.2,139,never in CRM,https://www.dovetailwinebar.example
5557538435,desk,False,Bellwether Smokehouse,(555) 753-8435,Stillwater,1400 S Lindmere St,Contemporary,SME,4.0,135,never in CRM,https://www.bellwethersmokehouse.example
5553892581,call,True,Pike Chophouse,(555) 389-2581,Alder Heights,1148 North Bayard Street,Barbecue,SME,3.55,132,never in CRM,
5556796663,desk,False,Fernwood Taqueria,(555) 679-6663,Palisade Park,6803 N Bayard St,Indian,SME,3.7,131,never in CRM,https://www.fernwoodtaqueria.example
5552330612,desk,True,Basil & Bone Smokehouse,(555) 233-0612,Bayview Flats,6102 W Rivermead Ave,Barbecue,SME,4.0,130,never in CRM,https://www.basilbonesmokehouse.example
5557327979,desk,False,Little Bear Supper Club,(555) 732-7979,Miradero,7561 N Wexley Boulevard,Ethiopian,SME,3.73,125,never in CRM,https://www.littlebearsupperclub.example
5558357786,desk,False,Stonecutter Room,(555) 835-7786,Fox Hollow,6814 S Serra Ave,Mediterranean,SME,4.23,125,never in CRM,https://www.stonecutterroom.example
5556738815,desk,False,Ember Brasserie,(555) 673-8815,Marisol,4052 South Rivermead Road,Seafood,mid-cap,4.7,124,open deal,https://www.emberbrasserie.example
5559493074,desk,False,Rookery Dining Room,(555) 949-3074,Sunfield,5005 S Quinton Blvd,French,SME,3.3,122,never in CRM,https://www.rookerydiningroom.example
5553993643,desk,True,Kettle Table,(555) 399-3643,Windrow,889 N Cortez Blvd,Steakhouse,mid-cap,3.7,122,open deal,https://www.kettletable.example
5551900835,call,False,Rookery Tavern,(555) 190-0835,Old Mill,4883 S Cortez Blvd,Seafood,SME,4.8,117,never in CRM,
5552946802,desk,False,Motherland Dining Room,(555) 294-6802,Windrow,3482 E Cortez Blvd,Korean,SME,4.0,115,open deal,https://www.motherlanddiningroom.example
5553064656,desk,False,Roan Trattoria,(555) 306-4656,Windrow,3659 W Rivermead Rd,Peruvian,SME,4.2,114,never in CRM,https://www.roantrattoria.example
5558132298,visit,False,Foxglove Kitchen,(555) 813-2298,Harbor Point,7343 E Vance Rd,Steakhouse,SME,3.6,114,never in CRM,
5552005279,desk,False,Ironwood Brasserie,(555) 200-5279,Alder Heights,"7953 N Calder Rd, Verano Bay",Steakhouse,SME,3.5,114,open deal,https://www.ironwoodbrasserie.example
5556278071,desk,True,Marrow Chophouse,(555) 627-8071,Rivera District,3116 S Cortez Rd,Peruvian,SME,3.5,107,never in CRM,https://www.marrowchophouse.example
5559616592,desk,False,Copper Alehouse,(555) 961-6592,Greenhithe,6890 E Quinton St,Polish,SME,3.8,99,never in CRM,https://www.copperalehouse.example
5553471083,desk,True,Foxglove Steakhouse,(555) 347-1083,Cedar Cross,2821 N Halloway Ave,Italian,SME,4.1,97,never in CRM,https://www.foxglovesteakhouse.example
5554919739,call,False,Tallgrass Osteria,(555) 491-9739,Marisol,2211 N Bayard Blvd,Italian,SME,4.0,96,never in CRM,
5558707359,desk,False,Amber Alehouse,(555) 870-7359,Templeton,1485 S Calder St,Seafood,SME,3.6,94,written off,https://www.amberalehouse.example
5554646351,desk,False,Kettle House,(555) 464-6351,Windrow,1715 W Prospect St,Japanese,SME,4.9,93,never in CRM,https://www.kettlehouse.example
5555544204,desk,True,Kettle Smokehouse,(555) 554-4204,Harbor Point,1987 W Tarrow St,Mediterranean,SME,4.5,89,never in CRM,https://www.kettlesmokehouse.example
5555468797,desk,False,Gallow Bistro,(555) 546-8797,Lantern Hill,5045 N Ashfield Rd,French,SME,3.6,87,never in CRM,https://www.gallowbistro.example
5559051011,desk,False,Mercado Dining Room,(555) 905-1011,Bramble Row,3278 E Bayard St,Thai,SME,4.6,75,never in CRM,https://www.mercadodiningroom.example
5559311253,desk,True,Thistle Trattoria,(555) 931-1253,Bayview Flats,6646 W Lindmere Rd,Mexican,large,4.45,73,open deal,https://www.thistletrattoria.example
5551567408,desk,False,Verde Grill,(555) 156-7408,Greenhithe,7411 S Cortez St,Thai,SME,4.4,73,never in CRM,https://www.verdegrill.example
5553077081,desk,True,Rookery Wine Bar,(555) 307-7081,Templeton,4379 S Bayard St,Contemporary,large,4.4,72,open deal,https://www.rookerywinebar.example
5557980119,desk,False,Tidewater Trattoria Verano Bay,(555) 798-0119,Stillwater,6545 N Ashfield Street,Indian,SME,4.07,66,never in CRM,https://www.tidewatertrattoria.example
5559037598,desk,False,Fernwood Steakhouse,(555) 903-7598,Fox Hollow,5748 E Rivermead St,Greek,SME,4.3,65,never in CRM,https://www.fernwoodsteakhouse.example
5558514723,desk,False,Tidewater Bistro,(555) 851-4723,Palisade Park,2520 S Wexley St,Peruvian,mid-cap,3.5,51,open deal,https://www.tidewaterbistro.example
5559031889,desk,False,Blue Heron Wine Bar,(555) 903-1889,Corvo Heights,7394 W Calder Ave,Thai,SME,3.7,51,never in CRM,https://www.blueheronwinebar.example
5553696916,desk,False,Sorrel Supper Club - Harbor Point,(555) 369-6916,Stillwater,1241 W Serra Avenue,Barbecue,SME,4.45,49,never in CRM,https://www.sorrelsupperclub.example
5556882612,desk,False,Gallow Smokehouse,(555) 688-2612,Sablewood,7861 E Halloway Rd,Mediterranean,SME,4.15,39,never in CRM,https://www.gallowsmokehouse.example
5555949097,desk,False,Sixpence Taqueria,(555) 594-9097,Sablewood,1980 S Calder St,Korean,SME,4.15,29,never in CRM,https://www.sixpencetaqueria.example
5553872709,call,False,STONECUTTER SMOKEHOUSE,(555) 387-2709,Ashgrove,563 S Quinton Avenue,Vietnamese,SME,3.53,26,written off,
5559549908,desk,True,Cardinal Chophouse,(555) 954-9908,Greenhithe,7224 W Vance Ave,Seafood,SME,3.9,26,never in CRM,https://www.cardinalchophouse.example
5554788602,desk,False,Inkwell Cantina,(555) 478-8602,Bramble Row,4732 N Calder Ave,Steakhouse,SME,3.8,25,open deal,https://www.inkwellcantina.example
