restaurant_id,rank,score,name,phone,area,address,cuisine,price_band,chain_size,rating,review_count,pos,pos_source,pos_seen,status,days_idle,owners,contact,contact_role,website,reason
5552013698,275,48,Northbank Kitchen - Corvo Heights,(555) 201-3698,Old Mill,300 North Calder Street,Italian,$$,SME,4.5,558,Cadence,crm field,2026-04-27,open deal,98.0,1.0,,,https://www.northbankkitchen.example,558 reviews · Cadence per crm field on 2026-04-27 · deal idle 98 days · rated 4.5
5555894188,276,48,Harrow Osteria,(555) 589-4188,Harbor Point,1184 W Halloway Ave,Mexican,$$$,SME,4.8,557,Bluecrest,crm field,2026-04-18,open deal,107.0,2.0,,,https://www.harrowosteria.example,557 reviews · Bluecrest per crm field on 2026-04-18 · deal idle 107 days · rated 4.8
5551107057,277,48,Quill Chophouse,(555) 110-7057,Harbor Point,1218 E Tarrow Ave,French,$$$,SME,4.6,553,Cadence,website,2026-07-05,never in CRM,,,,,https://www.quillchophouse.example,553 reviews · Cadence per website on 2026-07-05 · never contacted · rated 4.6
5551419563,278,48,Persimmon Alehouse,(555) 141-9563,Ashgrove,757 W Ashfield Rd,Peruvian,$$,SME,4.8,543,Vellum,website,2026-07-12,never in CRM,,,,,https://www.persimmonalehouse.example,543 reviews · Vellum per website on 2026-07-12 · never contacted · rated 4.8
5557727876,279,48,Prairie Grill,(555) 772-7876,Windrow,7216 W Rivermead Ave,Italian,$$,mid-cap,3.35,509,Cadence,crm field,2026-03-24,open deal,132.0,1.0,,,https://www.prairiegrill.example,509 reviews · mid-cap operator · Cadence per crm field on 2026-03-24 · deal idle 132 days
5553396156,280,48,Inkwell Trattoria,(555) 339-6156,Ferrymead,5193 N Bayard Rd,Barbecue,$$$,SME,3.7,124,Cadence,ai call,2026-06-13,never in CRM,,,,,,124 reviews · Cadence per ai call on 2026-06-13 · never contacted
5554114412,281,48,Persimmon House,(555) 411-4412,Greenhithe,7339 N Ashfield Ave,Japanese,$$$,SME,4.7,81,Orbit,crm field,2026-05-31,open deal,64.0,1.0,Luis Vasquez,,,81 reviews · Orbit per crm field on 2026-05-31 · deal idle 64 days · Luis Vasquez (None) on file · rated 4.7
5553657813,282,47,Kingfisher Smokehouse,(555) 365-7813,Harbor Point,2533 S Rivermead Ave,Thai,$$$,SME,4.3,1440,Cadence,crm notes,2026-06-07,open deal,57.0,1.0,,,https://www.kingfishersmokehouse.example,"1,440 reviews · Cadence per crm notes on 2026-06-07 · deal idle 57 days"
5559522596,283,47,Plumb Steakhouse,(555) 952-2596,Sablewood,6180 S Mallow Ave,Mediterranean,$$,SME,4.4,1303,Vellum,crm notes,2026-05-19,open deal,76.0,1.0,,,https://www.plumbsteakhouse.example,"1,303 reviews · Vellum per crm notes on 2026-05-19 · deal idle 76 days"
5553484387,284,47,Sparrow Bistro,(555) 348-4387,Windrow,2206 E Serra Ave,Japanese,$,SME,4.13,1138,Vellum,crm notes,2026-04-27,open deal,98.0,1.0,,,,"1,138 reviews · Vellum per crm notes on 2026-04-27 · deal idle 98 days"
5551097087,285,47,Blue Heron Osteria,(555) 109-7087,Windrow,4962 E Vance Ave,Ethiopian,$$,SME,4.4,1086,Cadence,crm notes,2026-03-13,open deal,143.0,1.0,,,https://www.blueheronosteria.example,"1,086 reviews · Cadence per crm notes on 2026-03-13 · deal idle 143 days"
5556238933,286,47,The Dovetail Smokehouse,(555) 623-8933,Calder Park,4562 West Bayard Road,Contemporary,$$,SME,3.95,415,Cadence,website,2026-07-25,never in CRM,,,Nadia Torres,,https://www.dovetailsmokehouse.example,415 reviews · Cadence per website on 2026-07-25 · never contacted · Nadia Torres (None) on file
5556233101,287,47,Quarry Bistro,(555) 623-3101,Windrow,2382 N Vance Rd,Ethiopian,$$$$,mid-cap,4.7,308,Cadence,crm field,2026-03-05,open deal,151.0,1.0,,,https://www.quarrybistro.example,308 reviews · mid-cap operator · Cadence per crm field on 2026-03-05 · deal idle 151 days · rated 4.7
5558471677,288,47,Oxbow Smokehouse,(555) 847-1677,Alder Heights,474 E Ashfield St,Ethiopian,$$$$,large,4.7,290,Meridian Cloud,crm notes,2026-06-30,open deal,34.0,1.0,,,https://www.oxbowsmokehouse.example,290 reviews · large operator · Meridian Cloud per crm notes on 2026-06-30 · deal idle 34 days · rated 4.7
5559792803,289,46,Kinship Wine Bar,(555) 979-2803,Fox Hollow,4362 N Prospect Blvd,Ethiopian,$$$,SME,4.1,991,Meridian Cloud,crm notes,2026-04-11,written off,114.0,1.0,,,,991 reviews · Meridian Cloud per crm notes on 2026-04-11 · written off under the old POS rules
5557903296,290,46,Quarry Tavern,(555) 790-3296,Windrow,2402 E Tarrow Blvd,Italian,$$$,SME,4.1,946,Vellum,website,2026-07-19,never in CRM,,,,,https://www.quarrytavern.example,946 reviews · Vellum per website on 2026-07-19 · never contacted
5556957888,291,46,The Marigold Grill,(555) 695-7888,Sablewood,3812 S Calder Avenue,Greek,$$,SME,4.3,907,Cadence,crm field,2026-05-21,open deal,74.0,1.0,,,https://www.marigoldgrill.example,907 reviews · Cadence per crm field on 2026-05-21 · deal idle 74 days
5559738022,292,46,Kinship House,(555) 973-8022,Miradero,6924 E Tarrow Ave,Steakhouse,$$$,SME,4.3,901,Meridian Cloud,crm field,2026-05-02,open deal,93.0,1.0,,,https://www.kinshiphouse.example,901 reviews · Meridian Cloud per crm field on 2026-05-02 · deal idle 93 days
5553707304,293,46,Yarrow Supper Club,(555) 370-7304,Cedar Cross,6467 W Wexley St,Korean,$$$,SME,4.3,798,Cadence,website,2026-07-15,never in CRM,,,,,https://www.yarrowsupperclub.example,798 reviews · Cadence per website on 2026-07-15 · never contacted
5556462220,294,46,Zephyr Steakhouse - Marisol,(555) 646-2220,Palisade Park,1181 South Bayard Rd,Steakhouse,$$$$,SME,4.4,732,Cadence,website,2026-07-15,never in CRM,,,,,https://www.zephyrsteakhouse.example,732 reviews · Cadence per website on 2026-07-15 · never contacted
5553283360,295,46,Sparrow Cantina,(555) 328-3360,Rivera District,5586 N Lindmere Blvd,Italian,$$$$,SME,4.2,676,Vellum,website,2026-07-12,never in CRM,,,,,https://www.sparrowcantina.example,676 reviews · Vellum per website on 2026-07-12 · never contacted
5559042749,296,46,Warbler Supper Club,(555) 904-2749,Miradero,806 North Halloway Blvd,Steakhouse,$$$,large,4.35,653,Cadence,website,2026-07-19,open deal,112.0,1.0,,,https://www.warblersupperclub.example,653 reviews · large operator · Cadence per website on 2026-07-19 · deal idle 112 days
5558492176,297,46,Little Bear Osteria,(555) 849-2176,Rivera District,3640 S Halloway Blvd,Spanish,$$$$,SME,4.1,535,Cadence,website,2026-07-19,never in CRM,,,,,https://www.littlebearosteria.example,535 reviews · Cadence per website on 2026-07-19 · never contacted
5551997142,298,46,Sable Room,(555) 199-7142,Stillwater,1027 W Fennimore St,Mediterranean,$,large,4.2,72,Meridian Cloud,crm field,2026-05-10,open deal,85.0,1.0,,,https://www.sableroom.example,72 reviews · large operator · Meridian Cloud per crm field on 2026-05-10 · deal idle 85 days
5551044446,299,45,Nine Bridges Wine Bar,(555) 104-4446,Stillwater,4104 N Lindmere Ave,Vietnamese,$$,SME,4.1,319,Vellum,ai call,2026-06-11,open deal,105.0,1.0,,,https://www.ninebridgeswinebar.example,319 reviews · Vellum per ai call on 2026-06-11 · deal idle 105 days
5556997998,300,45,Bramble Wine Bar,(555) 699-7998,Rivera District,827 S Halloway St,Vietnamese,$$$,SME,4.3,312,Northstar,ai call,2026-06-10,open deal,0.0,1.0,James Lopez,General Manager,https://www.bramblewinebar.example,312 reviews · Northstar per ai call on 2026-06-10 · a rep is working it now · James Lopez (General Manager) on file
5555179340,301,44,Pike Smokehouse,(555) 517-9340,Sablewood,7005 W Fennimore Rd,Spanish,$$$,SME,3.8,1436,Vellum,crm notes,2026-04-01,open deal,124.0,2.0,,,https://www.pikesmokehouse.example,"1,436 reviews · Vellum per crm notes on 2026-04-01 · deal idle 124 days"
5554763841,302,44,Redbird Oyster Bar,(555) 476-3841,Windrow,3222 N Fennimore Ave,Steakhouse,$$$,SME,3.3,1432,Northstar,crm notes,2026-02-25,open deal,159.0,1.0,,,https://www.redbirdoysterbar.example,"1,432 reviews · Northstar per crm notes on 2026-02-25 · deal idle 159 days"
5551397671,303,44,Harrow Oyster Bar,(555) 139-7671,Cedar Cross,3950 E Tarrow Rd,Peruvian,$$,SME,3.9,1353,Meridian Cloud,crm notes,2026-06-19,open deal,45.0,1.0,,,https://www.harrowoysterbar.example,"1,353 reviews · Meridian Cloud per crm notes on 2026-06-19 · deal idle 45 days"
5556534977,304,44,Verde Table,(555) 653-4977,Cedar Cross,2938 E Halloway Rd,Spanish,$$$,SME,3.6,1080,Meridian Cloud,crm notes,2026-03-19,open deal,137.0,1.0,,,https://www.verdetable.example,"1,080 reviews · Meridian Cloud per crm notes on 2026-03-19 · deal idle 137 days"
5553672287,305,44,Dovetail Cantina,(555) 367-2287,Palisade Park,6257 S Halloway Rd,French,$$,SME,3.9,1036,Cadence,crm notes,2026-03-29,open deal,127.0,2.0,,,https://www.dovetailcantina.example,"1,036 reviews · Cadence per crm notes on 2026-03-29 · deal idle 127 days"
5552891016,306,43,Persimmon Brasserie,(555) 289-1016,Cedar Cross,3871 E Calder St,Italian,$$$$,SME,3.73,974,Vellum,website,2026-07-17,never in CRM,,,,,https://www.persimmonbrasserie.example,974 reviews · Vellum per website on 2026-07-17 · never contacted
5553044123,307,43,Driftwood Oyster Bar,(555) 304-4123,Sablewood,340 N Ashfield Blvd,Italian,$$$,SME,3.9,957,Northstar,website,2026-07-13,never in CRM,,,,,https://www.driftwoodoysterbar.example,957 reviews · Northstar per website on 2026-07-13 · never contacted
5557878358,308,43,Fallowfield Oyster Bar,(555) 787-8358,Windrow,6524 W Lindmere St,Barbecue,$$,SME,3.85,879,Vellum,website,2026-07-04,never in CRM,,,,,https://www.fallowfieldoysterbar.example,879 reviews · Vellum per website on 2026-07-04 · never contacted
5558477646,309,43,Sparrow Osteria,(555) 847-7646,Windrow,7264 W Tarrow Ave,Korean,$$$$,SME,3.93,877,Cadence,website,2026-07-15,never in CRM,,,,,https://www.sparrowosteria.example,877 reviews · Cadence per website on 2026-07-15 · never contacted
5551802130,310,43,Redbird Alehouse,(555) 180-2130,Kingsway,4936 E Bayard Blvd,Peruvian,$$$,SME,4.5,802,Cadence,crm notes,2026-05-16,open deal,79.0,1.0,,,https://www.redbirdalehouse.example,802 reviews · Cadence per crm notes on 2026-05-16 · deal idle 79 days · rated 4.5
5559151393,311,43,Plumb Taqueria - Fox Hollow,(555) 915-1393,Cedar Cross,7445 S Calder Road,Italian,$$$$,mid-cap,3.52,780,Vellum,crm notes,2026-06-03,open deal,61.0,1.0,,,https://www.plumbtaqueria.example,780 reviews · mid-cap operator · Vellum per crm notes on 2026-06-03 · deal idle 61 days
5553358592,312,43,Warbler Room,(555) 335-8592,Bramble Row,410 N Fennimore Blvd,Indian,$$,SME,3.6,777,Cadence,website,2026-07-26,never in CRM,,,,,https://www.warblerroom.example,777 reviews · Cadence per website on 2026-07-26 · never contacted
5554826735,313,43,Foxglove Supper Club,(555) 482-6735,Kingsway,3656 N Lindmere St,Thai,$,SME,3.6,769,Meridian Cloud,website,2026-06-30,never in CRM,,,,,https://www.foxglovesupperclub.example,769 reviews · Meridian Cloud per website on 2026-06-30 · never contacted
5556029528,314,43,Basil & Bone Grill,(555) 602-9528,Sunfield,767 E Bayard Ave,Barbecue,$,SME,3.58,766,Northstar,website,2026-06-30,never in CRM,,,,,https://www.basilbonegrill.example,766 reviews · Northstar per website on 2026-06-30 · never contacted
5551113944,315,43,Heron Kitchen,(555) 111-3944,Alder Heights,7424 N Tarrow Ave,Italian,$$$,SME,3.5,683,Cadence,website,2026-07-04,never in CRM,,,,,https://www.heronkitchen.example,683 reviews · Cadence per website on 2026-07-04 · never contacted
5554673418,316,43,Marigold Chophouse,(555) 467-3418,Palisade Park,6371 N Vance St,Vietnamese,$$,SME,3.57,662,Orbit,website,2026-07-26,never in CRM,,,,,https://www.marigoldchophouse.example,662 reviews · Orbit per website on 2026-07-26 · never contacted
5558037066,317,43,Fallowfield Brasserie,(555) 803-7066,Lantern Hill,5616 North Calder Boulevard,Italian,$$$,SME,3.93,650,Cadence,crm field,2026-04-06,open deal,119.0,1.0,,,https://www.fallowfieldbrasserie.example,650 reviews · Cadence per crm field on 2026-04-06 · deal idle 119 days
5556592723,318,43,Vesper Bistro,(555) 659-2723,Kingsway,1076 N Ashfield Blvd,Indian,$$$,SME,3.7,633,Meridian Cloud,crm field,2026-05-26,open deal,69.0,1.0,,,,633 reviews · Meridian Cloud per crm field on 2026-05-26 · deal idle 69 days
5552947449,319,43,Cobalt Grill,(555) 294-7449,Palisade Park,331 E Tarrow Street,French,$$$$,SME,3.5,605,Cadence,website,2026-07-11,never in CRM,,,,,https://www.cobaltgrill.example,605 reviews · Cadence per website on 2026-07-11 · never contacted
5551153918,320,43,Cardinal Table - Sablewood,(555) 115-3918,Marisol,7200 North Tarrow Boulevard,Vietnamese,$$,SME,3.97,582,Vellum,website,2026-07-04,never in CRM,,,,,https://www.cardinaltable.example,582 reviews · Vellum per website on 2026-07-04 · never contacted
5553267872,321,43,Copper Supper Club,(555) 326-7872,Harbor Point,7032 South Mallow Blvd,French,$$$$,SME,3.65,574,Orbit,website,2026-07-08,never in CRM,,,,,https://www.coppersupperclub.example,574 reviews · Orbit per website on 2026-07-08 · never contacted
5555951333,322,43,Nine Bridges Grill,(555) 595-1333,Bramble Row,4966 S Halloway Rd,Italian,$$$,large,4.8,559,Vellum,crm notes,2026-07-11,open deal,23.0,1.0,,,https://www.ninebridgesgrill.example,559 reviews · large operator · Vellum per crm notes on 2026-07-11 · a rep is working it now · rated 4.8
5555014901,323,43,KINGFISHER STEAKHOUSE,(555) 501-4901,Quarry End,1721 W Serra St,Seafood,$$$,SME,4.55,76,Cadence,crm field,2026-05-08,written off,87.0,1.0,,,https://www.kingfishersteakhouse.example,76 reviews · Cadence per crm field on 2026-05-08 · written off under the old POS rules · rated 4.55
5555626325,324,43,Rambler Smokehouse,(555) 562-6325,Ashgrove,3499 W Mallow Ave,French,$$$,SME,3.95,43,Cadence,human call,2026-07-29,open deal,23.0,1.0,Tony Haddad,Co-Owner,,43 reviews · Cadence per human call on 2026-07-29 · a rep is working it now · Tony Haddad (Co-Owner) on file
5554229272,325,43,Tin Roof Alehouse,(555) 422-9272,Fox Hollow,1754 East Quinton Street,Spanish,$,SME,3.5,30,Orbit,human call,2026-06-22,open deal,83.0,1.0,,,,30 reviews · Orbit per human call on 2026-06-22 · deal idle 83 days
5553674877,326,42,Rookery Trattoria,(555) 367-4877,Quarry End,3122 E Fennimore Rd,Steakhouse,$$,SME,4.55,308,Meridian Cloud,website,2026-07-23,never in CRM,,,,,https://www.rookerytrattoria.example,308 reviews · Meridian Cloud per website on 2026-07-23 · never contacted · rated 4.55
5554503343,327,42,Magpie Smokehouse,(555) 450-3343,Sablewood,4849 E Serra Blvd,Italian,$,mid-cap,4.7,264,Vellum,crm notes,2026-06-01,open deal,63.0,1.0,,,https://www.magpiesmokehouse.example,264 reviews · mid-cap operator · Vellum per crm notes on 2026-06-01 · deal idle 63 days · rated 4.7
5559964449,328,42,Rosewater Grill,(555) 996-4449,Windrow,4052 W Mallow Ave,Peruvian,$$,SME,4.6,239,Cadence,website,2026-07-26,never in CRM,,,,,https://www.rosewatergrill.example,239 reviews · Cadence per website on 2026-07-26 · never contacted · rated 4.6
5554417718,329,42,Sorrel Kitchen,(555) 441-7718,Bramble Row,745 W Quinton Rd,Greek,$$,mid-cap,3.6,230,Vellum,crm field,2026-03-11,open deal,145.0,1.0,,,https://www.sorrelkitchen.example,230 reviews · mid-cap operator · Vellum per crm field on 2026-03-11 · deal idle 145 days
5553129655,330,42,Golden Hour Dining Room,(555) 312-9655,Bramble Row,288 S Serra Rd,Japanese,$,SME,4.7,205,Orbit,website,2026-07-28,never in CRM,,,,,https://www.goldenhourdiningroom.example,205 reviews · Orbit per website on 2026-07-28 · never contacted · rated 4.7
5559991448,331,41,Orchard Brasserie - Alder Heights,(555) 999-1448,Greenhithe,"1171 S Mallow St, Verano Bay",Mexican,$$$,large,4.0,965,Meridian Cloud,crm notes,2026-07-16,open deal,18.0,1.0,,,https://www.orchardbrasserie.example,965 reviews · large operator · Meridian Cloud per crm notes on 2026-07-16 · a rep is working it now
5557648181,332,41,Sparrow Smokehouse,(555) 764-8181,Ashgrove,7887 N Cortez Blvd,Steakhouse,$$$,SME,4.15,849,Cadence,crm notes,2026-02-13,open deal,171.0,1.0,,,https://www.sparrowsmokehouse.example,849 reviews · Cadence per crm notes on 2026-02-13 · deal idle 171 days
5554393858,333,41,Redbird Grill,(555) 439-3858,Stillwater,"4125 N Rivermead Ave, Verano Bay",Polish,$,SME,4.0,577,Cadence,crm notes,2026-04-04,open deal,121.0,1.0,,,https://www.redbirdgrill.example,577 reviews · Cadence per crm notes on 2026-04-04 · deal idle 121 days
5556155214,334,41,Marigold Taqueria,(555) 615-5214,Stillwater,4525 E Mallow Ave,Thai,$$$$,SME,4.3,535,Cadence,crm notes,2026-02-05,open deal,179.0,1.0,,,https://www.marigoldtaqueria.example,535 reviews · Cadence per crm notes on 2026-02-05 · deal idle 179 days
5559919223,335,41,Blue Heron Kitchen,(555) 991-9223,Calder Park,1835 S Fennimore Rd,Peruvian,$$,SME,4.0,512,Vellum,crm notes,2026-03-03,open deal,153.0,1.0,,,https://www.blueheronkitchen.example,512 reviews · Vellum per crm notes on 2026-03-03 · deal idle 153 days
5557159235,336,40,Rookery Table,(555) 715-9235,Stillwater,6098 E Mallow St,Peruvian,$$,SME,4.35,471,Northstar,website,2026-07-25,never in CRM,,,,,https://www.rookerytable.example,471 reviews · Northstar per website on 2026-07-25 · never contacted
5552804502,337,40,Pike Taqueria - Palisade Park,(555) 280-4502,Stillwater,5410 South Mallow Boulevard,Mexican,$$,mid-cap,4.15,466,Meridian Cloud,crm notes,2026-04-08,open deal,117.0,1.0,,,https://www.piketaqueria.example,466 reviews · mid-cap operator · Meridian Cloud per crm notes on 2026-04-08 · deal idle 117 days
5558795176,338,40,Sparrow Steakhouse,(555) 879-5176,Stillwater,5549 E Tarrow St,Polish,$$$,mid-cap,4.0,463,Cadence,crm notes,2026-05-18,open deal,77.0,1.0,,,https://www.sparrowsteakhouse.example,463 reviews · mid-cap operator · Cadence per crm notes on 2026-05-18 · deal idle 77 days
5553047306,339,40,The Casa Verde Cantina,(555) 304-7306,Ashgrove,"600 N Prospect Rd, Verano Bay",Contemporary,$,SME,4.25,401,Cadence,crm field,2026-02-17,open deal,167.0,1.0,,,https://www.casaverdecantina.example,401 reviews · Cadence per crm field on 2026-02-17 · deal idle 167 days
5556324586,340,40,Plumb Wine Bar,(555) 632-4586,Windrow,5225 S Mallow Street,French,$$$,SME,4.47,321,Quillpay,website,2026-07-22,never in CRM,,,,,https://www.plumbwinebar.example,321 reviews · Quillpay per website on 2026-07-22 · never contacted
5552031076,341,40,Kingfisher Trattoria,(555) 203-1076,Windrow,130 S Halloway Rd,Contemporary,$$,SME,4.2,286,Vellum,website,2026-07-22,never in CRM,,,,,https://www.kingfishertrattoria.example,286 reviews · Vellum per website on 2026-07-22 · never contacted
5555746286,342,40,Sorrel Trattoria,(555) 574-6286,Harbor Point,6218 S Quinton Blvd,Indian,$$,SME,4.35,277,Cadence,website,2026-07-13,never in CRM,,,,,https://www.sorreltrattoria.example,277 reviews · Cadence per website on 2026-07-13 · never contacted
5551368598,343,40,Marigold Brasserie,(555) 136-8598,Alder Heights,7431 N Calder Ave,Korean,$$,SME,4.4,270,Vellum,website,2026-07-05,never in CRM,,,,,https://www.marigoldbrasserie.example,270 reviews · Vellum per website on 2026-07-05 · never contacted
5557297537,344,40,Quill Bistro Restaurant,(555) 729-7537,Calder Park,1817 W Bayard Boulevard,Japanese,$$$,SME,4.38,245,Cadence,website,2026-07-28,never in CRM,,,,,https://www.quillbistro.example,245 reviews · Cadence per website on 2026-07-28 · never contacted
5551456397,345,40,Oxbow Trattoria,(555) 145-6397,Ashgrove,6388 N Lindmere Blvd,Thai,$$,SME,4.0,230,Cadence,crm field,2026-06-12,open deal,52.0,1.0,,,https://www.oxbowtrattoria.example,230 reviews · Cadence per crm field on 2026-06-12 · deal idle 52 days
5554670016,346,40,Verde Alehouse,(555) 467-0016,Bayview Flats,5653 N Tarrow Blvd,Spanish,$$,SME,4.13,226,Meridian Cloud,website,2026-07-26,never in CRM,,,,,https://www.verdealehouse.example,226 reviews · Meridian Cloud per website on 2026-07-26 · never contacted
5556278551,347,40,Loam Wine Bar,(555) 627-8551,Ferrymead,2551 W Prospect Blvd,Indian,$$,SME,4.1,224,Orbit,website,2026-07-27,never in CRM,,,,,https://www.loamwinebar.example,224 reviews · Orbit per website on 2026-07-27 · never contacted
5552972393,348,39,Larkspur Tavern,(555) 297-2393,Miradero,1326 E Halloway Ave,Greek,$$$$,SME,3.8,1354,Vellum,crm field,2026-08-03,open deal,0.0,1.0,,,https://www.larkspurtavern.example,"1,354 reviews · Vellum per crm field on 2026-08-03 · a rep is working it now"
5553083968,349,39,Silverfin Brasserie,(555) 308-3968,Windrow,4503 E Bayard Ave,Mexican,$,SME,3.8,1251,Tessera,crm field,2026-07-25,open deal,9.0,2.0,,,https://www.silverfinbrasserie.example,"1,251 reviews · Tessera per crm field on 2026-07-25 · a rep is working it now"
5557607807,350,38,The Nettle Alehouse,(555) 760-7807,Bramble Row,7222 W Serra Blvd,Korean,$,SME,4.17,1810,Northstar,website,2026-07-14,open deal,25.0,1.0,,,https://www.nettlealehouse.example,"1,810 reviews · Northstar per website on 2026-07-14 · a rep is working it now"
5556913389,351,38,Anchor Table,(555) 691-3389,Sablewood,2297 W Halloway Ave,Contemporary,$,SME,4.8,730,Orbit,crm field,2026-08-03,open deal,0.0,1.0,,,https://www.anchortable.example,730 reviews · Orbit per crm field on 2026-08-03 · a rep is working it now · rated 4.8
5555109089,352,38,Driftwood Room,(555) 510-9089,Corvo Heights,6802 S Quinton Ave,Ethiopian,$$$$,SME,3.8,700,Vellum,crm notes,2026-03-02,open deal,154.0,1.0,,,https://www.driftwoodroom.example,700 reviews · Vellum per crm notes on 2026-03-02 · deal idle 154 days
5554076967,353,38,Bramble Room,(555) 407-6967,Fox Hollow,2022 S Fennimore Ave,Mediterranean,$$$,SME,3.45,560,Orbit,crm notes,2026-05-10,open deal,85.0,1.0,,,https://www.brambleroom.example,560 reviews · Orbit per crm notes on 2026-05-10 · deal idle 85 days
5559722429,354,38,Nettle Osteria - Alder Heights,(555) 972-2429,Greenhithe,1431 West Ashfield Street,Peruvian,$,large,3.55,99,Meridian Cloud,crm notes,2026-06-04,open deal,60.0,1.0,,,https://www.nettleosteria.example,99 reviews · large operator · Meridian Cloud per crm notes on 2026-06-04 · deal idle 60 days
5558702160,355,38,Fernwood House - Marisol,(555) 870-2160,Cedar Cross,5311 East Mallow Street,Vietnamese,$$,SME,4.75,46,Vellum,website,2026-07-24,never in CRM,,,,,https://www.fernwoodhouse.example,46 reviews · Vellum per website on 2026-07-24 · never contacted · rated 4.75
5555225870,356,38,Saffron Smokehouse - Templeton,(555) 522-5870,Ferrymead,4717 South Calder Avenue,French,$$$,SME,4.7,44,Tessera,website,2026-07-14,never in CRM,,,,,https://www.saffronsmokehouse.example,44 reviews · Tessera per website on 2026-07-14 · never contacted · rated 4.7
5551251480,357,38,Marrow Tavern,(555) 125-1480,Ferrymead,1554 S Rivermead Blvd,Seafood,$$$,mid-cap,4.5,32,Northstar,crm notes,2026-06-26,open deal,38.0,1.0,,,https://www.marrowtavern.example,32 reviews · mid-cap operator · Northstar per crm notes on 2026-06-26 · deal idle 38 days · rated 4.5
5554091665,358,37,Persimmon Tavern,(555) 409-1665,Quarry End,3015 E Lindmere St,Polish,$$$,mid-cap,4.9,465,Cadence,website,2026-07-19,open deal,106.0,1.0,,,https://www.persimmontavern.example,465 reviews · mid-cap operator · Cadence per website on 2026-07-19 · deal idle 106 days · rated 4.9
5555126514,359,37,Roan Taqueria,(555) 512-6514,Miradero,6457 S Calder Rd,Ethiopian,$$$$,SME,3.9,455,Northstar,website,2026-07-09,never in CRM,,,,,https://www.roantaqueria.example,455 reviews · Northstar per website on 2026-07-09 · never contacted
5555316381,360,37,Driftwood Taqueria - Old Mill,(555) 531-6381,Windrow,"2451 N Prospect St, Verano Bay",Vietnamese,$$,SME,3.33,420,Meridian Cloud,website,2026-07-25,never in CRM,,,,,https://www.driftwoodtaqueria.example,420 reviews · Meridian Cloud per website on 2026-07-25 · never contacted
5552582067,361,37,Fallowfield Trattoria,(555) 258-2067,Kingsway,2831 E Prospect Ave,Thai,$$$,SME,4.7,394,Tessera,crm notes,2026-04-21,open deal,104.0,1.0,,,https://www.fallowfieldtrattoria.example,394 reviews · Tessera per crm notes on 2026-04-21 · deal idle 104 days · rated 4.7
5553493646,362,37,Blue Heron Supper Club,(555) 349-3646,Ferrymead,7119 W Halloway St,Mediterranean,$$$$,SME,4.5,364,Northstar,crm notes,2026-02-04,open deal,180.0,1.0,,,https://www.blueheronsupperclub.example,364 reviews · Northstar per crm notes on 2026-02-04 · deal idle 180 days · rated 4.5
5552488731,363,37,Ember Osteria,(555) 248-8731,Bayview Flats,6278 N Lindmere Rd,Greek,$$$,SME,3.85,337,Vellum,website,2026-07-04,never in CRM,,,,,https://www.emberosteria.example,337 reviews · Vellum per website on 2026-07-04 · never contacted
5558947075,364,37,Plumb Dining Room,(555) 894-7075,Cedar Cross,1468 N Quinton Blvd,Mediterranean,$$$,large,3.6,313,Meridian Cloud,website,2026-07-16,open deal,161.0,1.0,,,https://www.plumbdiningroom.example,313 reviews · large operator · Meridian Cloud per website on 2026-07-16 · deal idle 161 days
5557803395,365,37,Dovetail Steakhouse,(555) 780-3395,Ferrymead,1151 N Vance Blvd,Barbecue,$$,SME,3.7,229,Cadence,website,2026-07-22,never in CRM,,,,,https://www.dovetailsteakhouse.example,229 reviews · Cadence per website on 2026-07-22 · never contacted
5551420806,366,36,Dovetail Chophouse,(555) 142-0806,Ferrymead,6301 W Wexley Blvd,Seafood,$$,SME,4.2,807,Cadence,crm field,2026-08-03,open deal,0.0,1.0,,,https://www.dovetailchophouse.example,807 reviews · Cadence per crm field on 2026-08-03 · a rep is working it now
5559156548,367,36,Mercado Tavern,(555) 915-6548,Windrow,5229 S Mallow St,Peruvian,$$,SME,4.0,717,Vellum,website,2026-07-07,open deal,86.0,1.0,,,https://www.mercadotavern.example,717 reviews · Vellum per website on 2026-07-07 · deal idle 86 days
5558362332,368,36,Dovetail House,(555) 836-2332,Bayview Flats,2871 E Vance Ave,Thai,$,mid-cap,4.3,524,Cadence,crm notes,2026-08-03,open deal,0.0,1.0,,,https://www.dovetailhouse.example,524 reviews · mid-cap operator · Cadence per crm notes on 2026-08-03 · a rep is working it now
5559920115,369,36,Zephyr Taqueria,(555) 992-0115,Sablewood,3736 E Tarrow Blvd,Mediterranean,$$,SME,4.07,187,Northstar,website,2026-07-26,never in CRM,,,,,https://www.zephyrtaqueria.example,187 reviews · Northstar per website on 2026-07-26 · never contacted
5553815052,370,36,Blue Heron House,(555) 381-5052,Cedar Cross,3639 E Tarrow Rd,Spanish,$$,SME,4.0,169,Vellum,website,2026-07-26,never in CRM,,,,,https://www.blueheronhouse.example,169 reviews · Vellum per website on 2026-07-26 · never contacted
5552234047,371,36,Rambler Cantina,(555) 223-4047,Lantern Hill,7913 E Halloway St,Steakhouse,$$,SME,4.2,145,Vellum,website,2026-07-13,never in CRM,,,,,https://www.ramblercantina.example,145 reviews · Vellum per website on 2026-07-13 · never contacted
